Timestamp,Wind speed [m/s],Wind direction [deg],Ambient temperature [C],output power [kW],Status,State,Ice detected,IPS,ID
17.7.2003 17:20,8.8,64.4,16.0,954.0,OK,OK,NO,OFF,T3
17.7.2003 17:30,7.6,62.0,16.3,658.0,OK,OK,NO,OFF,T3
17.7.2003 17:40,7.6,53.1,16.0,711.0,OK,OK,NO,OFF,T3
17.7.2003 17:50,6.7,64.6,16.1,438.0,OK,OK,NO,OFF,T3
17.7.2003 18:00,6.6,59.7,16.1,339.0,OK,OK,NO,OFF,T3
17.7.2003 18:10,6.7,59.0,15.9,378.0,OK,OK,NO,OFF,T3
17.7.2003 18:20,6.3,59.9,15.7,236.0,OK,OK,NO,OFF,T3
17.7.2003 18:30,6.4,64.1,15.6,379.0,OK,OK,NO,OFF,T3
17.7.2003 18:40,5.9,68.7,15.6,143.0,OK,OK,NO,OFF,T3
17.7.2003 18:50,5.4,67.9,15.6,255.0,OK,OK,NO,OFF,T3
17.7.2003 19:00,5.0,65.1,15.5,117.0,OK,OK,NO,OFF,T3
17.7.2003 19:10,5.0,55.6,15.4,192.0,OK,OK,NO,OFF,T3
17.7.2003 19:20,5.2,60.8,15.3,195.0,OK,OK,NO,OFF,T3
17.7.2003 19:30,5.1,66.4,15.1,229.0,OK,OK,NO,OFF,T3
17.7.2003 19:40,4.6,56.6,15.1,96.0,OK,OK,NO,OFF,T3
17.7.2003 19:50,6.0,65.4,15.2,268.0,OK,OK,NO,OFF,T3
17.7.2003 20:00,5.1,68.1,15.3,120.0,OK,OK,NO,OFF,T3
17.7.2003 20:10,5.1,58.3,15.2,143.0,OK,OK,NO,OFF,T3
17.7.2003 20:20,4.4,66.4,15.2,68.0,OK,OK,NO,OFF,T3
17.7.2003 20:30,5.0,62.7,15.1,142.0,OK,OK,NO,OFF,T3
17.7.2003 20:40,5.0,64.4,14.9,128.0,OK,OK,NO,OFF,T3
17.7.2003 20:50,5.3,70.1,14.7,194.0,OK,OK,NO,OFF,T3
17.7.2003 21:00,4.6,74.7,14.7,177.0,OK,OK,NO,OFF,T3
17.7.2003 21:10,5.2,83.5,14.5,144.0,OK,OK,NO,OFF,T3
17.7.2003 21:20,5.6,83.6,14.4,248.0,OK,OK,NO,OFF,T3
17.7.2003 21:30,5.4,82.3,14.3,159.0,OK,OK,NO,OFF,T3
17.7.2003 21:40,6.2,88.6,14.0,309.0,OK,OK,NO,OFF,T3
17.7.2003 21:50,6.4,87.6,13.8,505.0,OK,OK,NO,OFF,T3
17.7.2003 22:00,5.9,92.4,13.5,367.0,OK,OK,NO,OFF,T3
17.7.2003 22:10,4.6,94.7,13.3,110.0,OK,OK,NO,OFF,T3
17.7.2003 22:20,4.1,98.5,13.0,97.0,OK,OK,NO,OFF,T3
17.7.2003 22:30,3.4,101.6,12.7,23.0,OK,OK,NO,OFF,T3
17.7.2003 22:40,3.1,100.6,12.4,4.0,OK,OK,NO,OFF,T3
17.7.2003 22:50,3.3,98.9,12.3,20.0,OK,OK,NO,OFF,T3
17.7.2003 23:00,3.4,100.2,12.0,21.0,OK,OK,NO,OFF,T3
17.7.2003 23:10,2.9,103.5,11.8,0.0,OK,OK,NO,OFF,T3
17.7.2003 23:20,3.8,98.3,11.7,48.0,OK,OK,NO,OFF,T3
17.7.2003 23:30,3.9,99.4,11.6,79.0,OK,OK,NO,OFF,T3
17.7.2003 23:40,4.5,99.1,11.4,95.0,OK,OK,NO,OFF,T3
17.7.2003 23:50,4.0,100.4,11.5,86.0,OK,OK,NO,OFF,T3
18.7.2003 0:00,2.9,101.7,11.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 0:10,3.2,105.3,11.2,13.0,OK,OK,NO,OFF,T3
18.7.2003 0:20,3.9,108.2,11.2,71.0,OK,OK,NO,OFF,T3
18.7.2003 0:30,4.2,108.0,11.3,85.0,OK,OK,NO,OFF,T3
18.7.2003 0:40,3.3,109.9,11.4,22.0,OK,OK,NO,OFF,T3
18.7.2003 0:50,3.2,115.1,11.3,12.0,OK,OK,NO,OFF,T3
18.7.2003 1:00,3.9,118.7,11.3,58.0,OK,OK,NO,OFF,T3
18.7.2003 1:10,5.6,124.7,10.9,220.0,OK,OK,NO,OFF,T3
18.7.2003 1:20,5.4,130.1,11.1,212.0,OK,OK,NO,OFF,T3
18.7.2003 1:30,5.1,133.2,11.2,203.0,OK,OK,NO,OFF,T3
18.7.2003 1:40,4.8,136.9,10.7,196.0,OK,OK,NO,OFF,T3
18.7.2003 1:50,4.5,142.5,10.7,130.0,OK,OK,NO,OFF,T3
18.7.2003 2:00,4.5,142.0,10.7,94.0,OK,OK,NO,OFF,T3
18.7.2003 2:10,4.5,146.4,10.5,116.0,OK,OK,NO,OFF,T3
18.7.2003 2:20,4.6,144.5,10.3,119.0,OK,OK,NO,OFF,T3
18.7.2003 2:30,4.5,151.3,10.2,132.0,OK,OK,NO,OFF,T3
18.7.2003 2:40,4.2,154.5,10.1,68.0,OK,OK,NO,OFF,T3
18.7.2003 2:50,4.6,151.3,10.0,102.0,OK,OK,NO,OFF,T3
18.7.2003 3:00,4.4,148.0,9.8,93.0,OK,OK,NO,OFF,T3
18.7.2003 3:10,4.1,151.1,9.7,73.0,OK,OK,NO,OFF,T3
18.7.2003 3:20,4.1,159.3,9.9,30.0,OK,OK,NO,OFF,T3
18.7.2003 3:30,4.1,166.8,9.7,49.0,OK,OK,NO,OFF,T3
18.7.2003 3:40,4.3,174.0,9.9,96.0,OK,OK,NO,OFF,T3
18.7.2003 3:50,3.8,175.6,9.5,47.0,OK,OK,NO,OFF,T3
18.7.2003 4:00,4.1,179.3,9.7,77.0,OK,OK,NO,OFF,T3
18.7.2003 4:10,4.1,179.6,9.6,77.0,OK,OK,NO,OFF,T3
18.7.2003 4:20,4.2,179.3,9.5,54.0,OK,OK,NO,OFF,T3
18.7.2003 4:30,3.8,178.0,9.4,58.0,OK,OK,NO,OFF,T3
18.7.2003 4:40,3.5,183.0,9.4,42.0,OK,OK,NO,OFF,T3
18.7.2003 4:50,3.5,192.8,9.5,23.0,OK,OK,NO,OFF,T3
18.7.2003 5:00,3.4,198.9,9.5,25.0,OK,OK,NO,OFF,T3
18.7.2003 5:10,3.3,199.5,9.4,16.0,OK,OK,NO,OFF,T3
18.7.2003 5:20,3.3,207.6,9.8,23.0,OK,OK,NO,OFF,T3
18.7.2003 5:30,3.2,202.1,9.8,12.0,OK,OK,NO,OFF,T3
18.7.2003 5:40,2.8,194.9,9.7,0.0,OK,OK,NO,OFF,T3
18.7.2003 5:50,2.7,193.1,9.7,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:00,2.5,190.4,9.6,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:10,2.2,178.9,9.6,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:20,2.3,190.5,10.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:30,2.8,204.4,10.2,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:40,2.6,209.0,10.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 6:50,2.7,204.3,10.5,0.0,OK,OK,NO,OFF,T3
18.7.2003 7:00,3.2,208.0,10.6,10.0,OK,OK,NO,OFF,T3
18.7.2003 7:10,2.8,217.4,10.8,0.0,OK,OK,NO,OFF,T3
18.7.2003 7:20,2.8,208.0,11.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 7:30,3.0,220.4,11.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 7:40,3.0,218.2,11.4,0.0,OK,OK,NO,OFF,T3
18.7.2003 7:50,3.5,223.6,11.5,39.0,OK,OK,NO,OFF,T3
18.7.2003 8:00,3.0,216.6,11.7,0.0,OK,OK,NO,OFF,T3
18.7.2003 8:10,3.0,206.0,12.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 8:20,2.8,192.1,11.8,0.0,OK,OK,NO,OFF,T3
18.7.2003 8:30,2.9,192.6,11.9,0.0,OK,OK,NO,OFF,T3
18.7.2003 8:40,2.7,205.5,12.2,0.0,OK,OK,NO,OFF,T3
18.7.2003 8:50,2.6,206.7,12.4,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:00,2.3,199.6,12.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:10,1.9,217.9,12.4,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:20,2.9,221.1,12.5,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:30,2.8,230.2,12.5,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:40,2.4,229.2,13.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 9:50,2.7,225.3,13.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 10:00,2.7,223.8,13.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 10:10,2.9,228.5,13.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 10:20,3.2,224.1,13.3,10.0,OK,OK,NO,OFF,T3
18.7.2003 10:30,2.5,194.6,13.5,0.0,OK,OK,NO,OFF,T3
18.7.2003 10:40,2.3,232.7,14.1,0.0,OK,OK,NO,OFF,T3
18.7.2003 10:50,3.0,245.4,13.7,0.0,OK,OK,NO,OFF,T3
18.7.2003 11:00,2.6,242.0,14.1,0.0,OK,OK,NO,OFF,T3
18.7.2003 11:10,2.6,221.3,14.2,0.0,OK,OK,NO,OFF,T3
18.7.2003 11:20,3.1,257.2,14.2,7.0,OK,OK,NO,OFF,T3
18.7.2003 11:30,2.6,223.2,14.2,0.0,OK,OK,NO,OFF,T3
18.7.2003 11:40,1.9,271.7,14.5,0.0,OK,OK,NO,OFF,T3
18.7.2003 11:50,3.0,237.8,14.7,0.0,OK,OK,NO,OFF,T3
18.7.2003 12:00,3.5,238.2,14.7,33.0,OK,OK,NO,OFF,T3
18.7.2003 12:10,2.4,198.4,15.3,0.0,OK,OK,NO,OFF,T3
18.7.2003 12:20,2.9,203.3,14.9,0.0,OK,OK,NO,OFF,T3
18.7.2003 12:30,3.1,232.1,15.1,10.0,OK,OK,NO,OFF,T3
18.7.2003 12:40,2.6,220.6,15.4,0.0,OK,OK,NO,OFF,T3
18.7.2003 12:50,3.1,255.7,15.5,6.0,OK,OK,NO,OFF,T3
18.7.2003 13:00,3.3,228.5,15.6,19.0,OK,OK,NO,OFF,T3
18.7.2003 13:10,4.2,234.1,15.5,80.0,OK,OK,NO,OFF,T3
18.7.2003 13:20,4.3,221.6,15.7,92.0,OK,OK,NO,OFF,T3
18.7.2003 13:30,4.0,240.5,15.6,58.0,OK,OK,NO,OFF,T3
18.7.2003 13:40,4.0,242.0,15.8,64.0,OK,OK,NO,OFF,T3
18.7.2003 13:50,4.5,217.9,15.8,155.0,OK,OK,NO,OFF,T3
18.7.2003 14:00,4.3,220.3,15.7,93.0,OK,OK,NO,OFF,T3
18.7.2003 14:10,4.5,240.2,15.6,104.0,OK,OK,NO,OFF,T3
18.7.2003 14:20,5.8,247.9,15.5,254.0,OK,OK,NO,OFF,T3
18.7.2003 14:30,5.2,242.8,15.3,155.0,OK,OK,NO,OFF,T3
18.7.2003 14:40,5.2,244.0,15.1,169.0,OK,OK,NO,OFF,T3
18.7.2003 14:50,4.8,245.7,15.0,144.0,OK,OK,NO,OFF,T3
18.7.2003 15:00,4.5,238.7,15.1,116.0,OK,OK,NO,OFF,T3
18.7.2003 15:10,5.4,226.0,15.2,208.0,OK,OK,NO,OFF,T3
18.7.2003 15:20,5.4,231.9,15.4,223.0,OK,OK,NO,OFF,T3
18.7.2003 15:30,5.7,221.0,15.3,323.0,OK,OK,NO,OFF,T3
18.7.2003 15:40,5.1,229.8,15.4,164.0,OK,OK,NO,OFF,T3
18.7.2003 15:50,4.6,224.6,15.5,116.0,OK,OK,NO,OFF,T3
18.7.2003 16:00,4.5,223.9,15.5,126.0,OK,OK,NO,OFF,T3
18.7.2003 16:10,4.5,232.5,15.6,143.0,OK,OK,NO,OFF,T3
18.7.2003 16:20,4.4,220.7,15.8,95.0,OK,OK,NO,OFF,T3
18.7.2003 16:30,4.6,224.4,15.7,149.0,OK,OK,NO,OFF,T3
18.7.2003 16:40,4.2,222.9,15.8,92.0,OK,OK,NO,OFF,T3
18.7.2003 16:50,4.2,228.8,15.7,63.0,OK,OK,NO,OFF,T3
18.7.2003 17:00,4.4,236.1,15.7,88.0,OK,OK,NO,OFF,T3
18.7.2003 17:10,3.9,219.5,15.9,69.0,OK,OK,NO,OFF,T3
18.7.2003 17:20,3.3,212.8,15.8,17.0,OK,OK,NO,OFF,T3
18.7.2003 17:30,3.4,223.3,15.9,32.0,OK,OK,NO,OFF,T3
18.7.2003 17:40,2.3,219.8,15.9,0.0,OK,OK,NO,OFF,T3
18.7.2003 17:50,2.6,199.5,15.9,0.0,OK,OK,NO,OFF,T3
18.7.2003 18:00,2.7,211.0,15.9,0.0,OK,OK,NO,OFF,T3
18.7.2003 18:10,2.6,202.4,16.0,0.0,OK,OK,NO,OFF,T3
18.7.2003 18:20,2.6,214.5,16.2,0.0,OK,OK,NO,OFF,T3
18.7.2003 18:30,3.1,220.4,16.3,3.0,OK,OK,NO,OFF,T3
18.7.2003 18:40,3.7,215.7,16.4,32.0,OK,OK,NO,OFF,T3
18.7.2003 18:50,3.7,226.2,16.6,27.0,OK,OK,NO,OFF,T3
18.7.2003 19:00,4.5,229.8,16.4,145.0,OK,OK,NO,OFF,T3
18.7.2003 19:10,4.7,230.8,16.3,88.0,OK,OK,NO,OFF,T3
18.7.2003 19:20,4.6,225.1,16.2,100.0,OK,OK,NO,OFF,T3
18.7.2003 19:30,5.4,216.4,16.0,196.0,OK,OK,NO,OFF,T3
18.7.2003 19:40,5.5,217.2,16.0,222.0,OK,OK,NO,OFF,T3
18.7.2003 19:50,5.3,215.2,15.9,63.0,OK,OK,NO,OFF,T3
18.7.2003 20:00,5.1,215.3,15.8,178.0,OK,OK,NO,OFF,T3
18.7.2003 20:10,4.9,212.6,15.7,123.0,OK,OK,NO,OFF,T3
18.7.2003 20:20,4.8,207.8,15.6,121.0,OK,OK,NO,OFF,T3
18.7.2003 20:30,4.9,205.2,15.6,154.0,OK,OK,NO,OFF,T3
18.7.2003 20:40,4.8,199.9,15.5,153.0,OK,OK,NO,OFF,T3
18.7.2003 20:50,4.3,198.0,15.5,88.0,OK,OK,NO,OFF,T3
18.7.2003 21:00,4.1,200.2,15.4,97.0,OK,OK,NO,OFF,T3
18.7.2003 21:10,4.3,198.9,15.4,98.0,OK,OK,NO,OFF,T3
18.7.2003 21:20,4.2,198.1,15.4,96.0,OK,OK,NO,OFF,T3
18.7.2003 21:30,4.1,201.6,15.4,95.0,OK,OK,NO,OFF,T3
18.7.2003 21:40,4.1,198.8,15.3,55.0,OK,OK,NO,OFF,T3
18.7.2003 21:50,4.6,201.6,15.3,95.0,OK,OK,NO,OFF,T3
18.7.2003 22:00,4.8,204.7,15.2,115.0,OK,OK,NO,OFF,T3
18.7.2003 22:10,4.7,201.7,15.1,127.0,OK,OK,NO,OFF,T3
18.7.2003 22:20,5.0,203.7,15.1,174.0,OK,OK,NO,OFF,T3
18.7.2003 22:30,5.3,204.2,15.0,222.0,OK,OK,NO,OFF,T3
18.7.2003 22:40,6.0,202.2,14.9,297.0,OK,OK,NO,OFF,T3
18.7.2003 22:50,6.4,204.5,14.9,247.0,OK,OK,NO,OFF,T3
18.7.2003 23:00,6.4,204.8,14.9,358.0,OK,OK,NO,OFF,T3
18.7.2003 23:10,7.1,205.4,15.0,523.0,OK,OK,NO,OFF,T3
18.7.2003 23:20,7.2,208.6,14.9,531.0,OK,OK,NO,OFF,T3
18.7.2003 23:30,7.3,211.1,15.0,427.0,OK,OK,NO,OFF,T3
18.7.2003 23:40,7.0,211.6,15.0,420.0,OK,OK,NO,OFF,T3
18.7.2003 23:50,7.1,210.6,15.0,320.0,OK,OK,NO,OFF,T3
19.7.2003 0:00,6.9,211.3,14.9,484.0,OK,OK,NO,OFF,T3
19.7.2003 0:10,7.0,210.4,14.9,386.0,OK,OK,NO,OFF,T3
19.7.2003 0:20,6.9,208.9,14.8,465.0,OK,OK,NO,OFF,T3
19.7.2003 0:30,6.6,205.4,14.7,305.0,OK,OK,NO,OFF,T3
19.7.2003 0:40,6.3,203.6,14.7,347.0,OK,OK,NO,OFF,T3
19.7.2003 0:50,6.3,204.3,14.7,373.0,OK,OK,NO,OFF,T3
19.7.2003 1:00,6.3,204.1,14.7,262.0,OK,OK,NO,OFF,T3
19.7.2003 1:10,6.4,204.9,14.7,389.0,OK,OK,NO,OFF,T3
19.7.2003 1:20,6.5,207.3,14.7,406.0,OK,OK,NO,OFF,T3
19.7.2003 1:30,6.4,206.8,14.6,385.0,OK,OK,NO,OFF,T3
19.7.2003 1:40,6.3,205.6,14.6,347.0,OK,OK,NO,OFF,T3
19.7.2003 1:50,6.5,205.9,14.5,410.0,OK,OK,NO,OFF,T3
19.7.2003 2:00,6.6,207.3,14.4,404.0,OK,OK,NO,OFF,T3
19.7.2003 2:10,6.4,209.2,14.3,429.0,OK,OK,NO,OFF,T3
19.7.2003 2:20,6.8,210.5,14.3,505.0,OK,OK,NO,OFF,T3
19.7.2003 2:30,6.8,209.7,14.2,335.0,OK,OK,NO,OFF,T3
19.7.2003 2:40,6.9,214.1,14.1,506.0,OK,OK,NO,OFF,T3
19.7.2003 2:50,7.3,215.5,14.3,648.0,OK,OK,NO,OFF,T3
19.7.2003 3:00,7.0,215.0,14.4,471.0,OK,OK,NO,OFF,T3
19.7.2003 3:10,6.8,215.2,14.4,458.0,OK,OK,NO,OFF,T3
19.7.2003 3:20,6.4,214.6,14.4,372.0,OK,OK,NO,OFF,T3
19.7.2003 3:30,6.5,218.4,14.6,327.0,OK,OK,NO,OFF,T3
19.7.2003 3:40,6.3,219.3,14.8,356.0,OK,OK,NO,OFF,T3
19.7.2003 3:50,6.3,219.6,14.7,243.0,OK,OK,NO,OFF,T3
19.7.2003 4:00,6.2,217.4,14.5,392.0,OK,OK,NO,OFF,T3
19.7.2003 4:10,6.5,220.6,14.6,463.0,OK,OK,NO,OFF,T3
19.7.2003 4:20,6.4,226.1,14.7,229.0,OK,OK,NO,OFF,T3
19.7.2003 4:30,6.3,228.9,14.5,278.0,OK,OK,NO,OFF,T3
19.7.2003 4:40,5.7,229.4,14.3,245.0,OK,OK,NO,OFF,T3
19.7.2003 4:50,5.3,229.8,14.4,209.0,OK,OK,NO,OFF,T3
19.7.2003 5:00,4.7,235.6,14.4,144.0,OK,OK,NO,OFF,T3
19.7.2003 5:10,4.2,233.6,14.4,111.0,OK,OK,NO,OFF,T3
19.7.2003 5:20,3.8,226.6,14.3,46.0,OK,OK,NO,OFF,T3
19.7.2003 5:30,2.9,222.4,14.3,0.0,OK,OK,NO,OFF,T3
19.7.2003 5:40,2.8,220.9,14.5,0.0,OK,OK,NO,OFF,T3
19.7.2003 5:50,3.3,214.7,14.2,18.0,OK,OK,NO,OFF,T3
19.7.2003 6:00,3.1,210.3,14.2,5.0,OK,OK,NO,OFF,T3
19.7.2003 6:10,2.9,208.6,14.4,0.0,OK,OK,NO,OFF,T3
19.7.2003 6:20,3.4,214.8,14.4,23.0,OK,OK,NO,OFF,T3
19.7.2003 6:30,4.1,221.7,14.2,86.0,OK,OK,NO,OFF,T3
19.7.2003 6:40,4.7,221.2,14.3,119.0,OK,OK,NO,OFF,T3
19.7.2003 6:50,4.2,217.2,14.5,90.0,OK,OK,NO,OFF,T3
19.7.2003 7:00,3.5,217.0,14.7,37.0,OK,OK,NO,OFF,T3
19.7.2003 7:10,3.3,208.8,14.6,21.0,OK,OK,NO,OFF,T3
19.7.2003 7:20,2.6,194.9,14.9,0.0,OK,OK,NO,OFF,T3
19.7.2003 7:30,2.3,178.7,15.1,0.0,OK,OK,NO,OFF,T3
19.7.2003 7:40,2.6,178.6,15.2,0.0,OK,OK,NO,OFF,T3
19.7.2003 7:50,2.5,172.3,15.4,0.0,OK,OK,NO,OFF,T3
19.7.2003 8:00,2.4,170.3,15.4,0.0,OK,OK,NO,OFF,T3
19.7.2003 8:10,2.6,179.5,15.5,0.0,OK,OK,NO,OFF,T3
19.7.2003 8:20,2.8,184.7,15.6,0.0,OK,OK,NO,OFF,T3
19.7.2003 8:30,2.9,189.8,15.9,0.0,OK,OK,NO,OFF,T3
19.7.2003 8:40,3.7,196.3,16.1,46.0,OK,OK,NO,OFF,T3
19.7.2003 8:50,4.4,213.0,16.3,77.0,OK,OK,NO,OFF,T3
19.7.2003 9:00,4.7,221.0,16.5,125.0,OK,OK,NO,OFF,T3
19.7.2003 9:10,4.6,215.5,16.7,148.0,OK,OK,NO,OFF,T3
19.7.2003 9:20,4.6,209.4,16.8,112.0,OK,OK,NO,OFF,T3
19.7.2003 9:30,5.1,211.6,16.8,209.0,OK,OK,NO,OFF,T3
19.7.2003 9:40,5.4,225.1,16.7,243.0,OK,OK,NO,OFF,T3
19.7.2003 9:50,6.1,233.8,16.7,291.0,OK,OK,NO,OFF,T3
19.7.2003 10:00,5.6,219.8,16.8,247.0,OK,OK,NO,OFF,T3
19.7.2003 10:10,4.7,214.6,16.9,124.0,OK,OK,NO,OFF,T3
19.7.2003 10:20,5.6,227.2,16.8,221.0,OK,OK,NO,OFF,T3
19.7.2003 10:30,5.8,218.4,16.9,367.0,OK,OK,NO,OFF,T3
19.7.2003 10:40,6.5,218.6,17.0,354.0,OK,OK,NO,OFF,T3
19.7.2003 10:50,5.2,220.9,17.3,133.0,OK,OK,NO,OFF,T3
19.7.2003 11:00,5.7,217.8,17.4,171.0,OK,OK,NO,OFF,T3
19.7.2003 11:10,5.9,226.7,17.6,338.0,OK,OK,NO,OFF,T3
19.7.2003 11:20,6.0,218.7,17.6,384.0,OK,OK,NO,OFF,T3
19.7.2003 11:30,7.0,214.5,17.9,338.0,OK,OK,NO,OFF,T3
19.7.2003 11:40,6.7,225.3,18.1,419.0,OK,OK,NO,OFF,T3
19.7.2003 11:50,6.6,215.7,18.3,443.0,OK,OK,NO,OFF,T3
19.7.2003 12:00,7.0,212.6,18.2,368.0,OK,OK,NO,OFF,T3
19.7.2003 12:10,6.7,226.2,18.5,403.0,OK,OK,NO,OFF,T3
19.7.2003 12:20,6.7,220.0,18.4,396.0,OK,OK,NO,OFF,T3
19.7.2003 12:30,7.2,221.6,18.5,464.0,OK,OK,NO,OFF,T3
19.7.2003 12:40,7.5,231.0,18.6,554.0,OK,OK,NO,OFF,T3
19.7.2003 12:50,7.7,237.0,18.5,709.0,OK,OK,NO,OFF,T3
19.7.2003 13:00,7.5,233.0,18.6,654.0,OK,OK,NO,OFF,T3
19.7.2003 13:10,7.9,242.1,18.3,696.0,OK,OK,NO,OFF,T3
19.7.2003 13:20,8.1,240.7,18.2,825.0,OK,OK,NO,OFF,T3
19.7.2003 13:30,6.9,235.0,18.4,354.0,OK,OK,NO,OFF,T3
19.7.2003 13:40,6.9,246.0,18.6,590.0,OK,OK,NO,OFF,T3
19.7.2003 13:50,7.0,238.3,18.9,378.0,OK,OK,NO,OFF,T3
19.7.2003 14:00,7.1,236.2,18.7,501.0,OK,OK,NO,OFF,T3
19.7.2003 14:10,6.9,249.8,18.8,510.0,OK,OK,NO,OFF,T3
19.7.2003 14:20,6.2,251.9,19.3,344.0,OK,OK,NO,OFF,T3
19.7.2003 14:30,6.2,253.3,19.3,346.0,OK,OK,NO,OFF,T3
19.7.2003 14:40,5.9,243.8,19.2,291.0,OK,OK,NO,OFF,T3
19.7.2003 14:50,5.7,243.4,19.2,279.0,OK,OK,NO,OFF,T3
19.7.2003 15:00,6.8,235.3,19.5,296.0,OK,OK,NO,OFF,T3
19.7.2003 15:10,6.1,243.4,19.7,272.0,OK,OK,NO,OFF,T3
19.7.2003 15:20,6.1,234.4,19.7,327.0,OK,OK,NO,OFF,T3
19.7.2003 15:30,5.4,242.8,19.9,219.0,OK,OK,NO,OFF,T3
19.7.2003 15:40,5.5,250.3,20.1,193.0,OK,OK,NO,OFF,T3
19.7.2003 15:50,5.2,241.0,20.1,182.0,OK,OK,NO,OFF,T3
19.7.2003 16:00,6.2,242.0,20.3,301.0,OK,OK,NO,OFF,T3
19.7.2003 16:10,5.6,245.8,20.8,338.0,OK,OK,NO,OFF,T3
19.7.2003 16:20,4.1,254.5,20.9,69.0,OK,OK,NO,OFF,T3
19.7.2003 16:30,5.0,257.9,21.3,100.0,OK,OK,NO,OFF,T3
19.7.2003 16:40,5.2,246.8,21.2,129.0,OK,OK,NO,OFF,T3
19.7.2003 16:50,4.9,244.9,21.2,122.0,OK,OK,NO,OFF,T3
19.7.2003 17:00,5.1,244.0,21.3,139.0,OK,OK,NO,OFF,T3
19.7.2003 17:10,3.8,249.6,21.7,33.0,OK,OK,NO,OFF,T3
19.7.2003 17:20,4.9,265.0,22.0,136.0,OK,OK,NO,OFF,T3
19.7.2003 17:30,4.9,249.6,22.2,202.0,OK,OK,NO,OFF,T3
19.7.2003 17:40,4.5,233.6,22.2,123.0,OK,OK,NO,OFF,T3
19.7.2003 17:50,4.8,227.2,22.1,180.0,OK,OK,NO,OFF,T3
19.7.2003 18:00,5.2,236.6,22.2,157.0,OK,OK,NO,OFF,T3
19.7.2003 18:10,5.3,220.9,22.3,319.0,OK,OK,NO,OFF,T3
19.7.2003 18:20,5.7,223.9,22.2,211.0,OK,OK,NO,OFF,T3
19.7.2003 18:30,5.6,234.8,22.3,227.0,OK,OK,NO,OFF,T3
19.7.2003 18:40,5.4,231.8,22.4,177.0,OK,OK,NO,OFF,T3
19.7.2003 18:50,6.2,219.5,22.3,373.0,OK,OK,NO,OFF,T3
19.7.2003 19:00,5.4,210.4,22.4,223.0,OK,OK,NO,OFF,T3
19.7.2003 19:10,6.0,213.9,22.5,312.0,OK,OK,NO,OFF,T3
19.7.2003 19:20,6.8,231.5,22.6,450.0,OK,OK,NO,OFF,T3
19.7.2003 19:30,6.2,236.4,22.5,192.0,OK,OK,NO,OFF,T3
19.7.2003 19:40,6.4,224.1,22.4,425.0,OK,OK,NO,OFF,T3
19.7.2003 19:50,7.6,219.2,22.2,572.0,OK,OK,NO,OFF,T3
19.7.2003 20:00,6.6,220.2,22.1,423.0,OK,OK,NO,OFF,T3
19.7.2003 20:10,6.9,229.8,22.0,225.0,OK,OK,NO,OFF,T3
19.7.2003 20:20,7.7,235.2,21.9,659.0,OK,OK,NO,OFF,T3
19.7.2003 20:30,7.5,234.8,21.8,511.0,OK,OK,NO,OFF,T3
19.7.2003 20:40,7.7,230.6,21.6,688.0,OK,OK,NO,OFF,T3
19.7.2003 20:50,7.8,229.8,21.5,530.0,OK,OK,NO,OFF,T3
19.7.2003 21:00,8.2,232.1,21.4,771.0,OK,OK,NO,OFF,T3
19.7.2003 21:10,8.3,235.0,21.1,826.0,OK,OK,NO,OFF,T3
19.7.2003 21:20,8.5,234.7,21.0,750.0,OK,OK,NO,OFF,T3
19.7.2003 21:30,8.5,233.6,20.9,851.0,OK,OK,NO,OFF,T3
19.7.2003 21:40,8.0,238.0,20.8,760.0,OK,OK,NO,OFF,T3
19.7.2003 21:50,5.6,275.0,20.4,169.0,OK,OK,NO,OFF,T3
19.7.2003 22:00,5.5,259.1,20.5,250.0,OK,OK,NO,OFF,T3
19.7.2003 22:10,6.8,251.7,20.4,329.0,OK,OK,NO,OFF,T3
19.7.2003 22:20,6.5,253.1,20.1,357.0,OK,OK,NO,OFF,T3
19.7.2003 22:30,7.1,243.4,19.9,459.0,OK,OK,NO,OFF,T3
19.7.2003 22:40,8.2,239.1,19.6,612.0,OK,OK,NO,OFF,T3
19.7.2003 22:50,8.9,238.9,19.4,1173.0,OK,OK,NO,OFF,T3
19.7.2003 23:00,8.8,236.1,19.1,940.0,OK,OK,NO,OFF,T3
19.7.2003 23:10,9.6,236.4,18.9,1092.0,OK,OK,NO,OFF,T3
