timestamp,wind_speed,ambient_temperature,output_power,normal_operation,wind_direction,pressure,maintenance,faults,curtailment,other_manual,icing_codes,ice_detection,ips_status
2003-04-29 03:50:00,8.2,-7.6,641,True,,,False,False,False,False,False,False,False
2003-04-29 04:00:00,8.2,-7.6,860,True,,,False,False,False,False,False,False,False
2003-04-29 04:10:00,7.4,-7.7,626,True,,,False,False,False,False,False,False,False
2003-04-29 04:20:00,7.0,-7.8,377,True,,,False,False,False,False,False,False,False
2003-04-29 04:30:00,7.5,-7.9,703,True,,,False,False,False,False,False,False,False
2003-04-29 04:40:00,8.2,-8.0,696,True,,,False,False,False,False,False,False,False
2003-04-29 04:50:00,8.6,-8.0,802,True,,,False,False,False,False,False,False,False
2003-04-29 05:00:00,8.4,-8.0,771,True,,,False,False,False,False,False,False,False
2003-04-29 05:10:00,7.5,-8.0,510,True,,,False,False,False,False,False,False,False
2003-04-29 05:20:00,6.7,-8.1,427,True,,,False,False,False,False,False,False,False
2003-04-29 05:30:00,7.1,-8.1,418,True,,,False,False,False,False,False,False,False
2003-04-29 05:40:00,6.8,-8.1,528,True,,,False,False,False,False,False,False,False
2003-04-29 05:50:00,6.0,-8.3,389,True,,,False,False,False,False,False,False,False
2003-04-29 06:00:00,6.1,-8.5,298,True,,,False,False,False,False,False,False,False
2003-04-29 06:10:00,5.8,-8.5,114,True,,,False,False,False,False,False,False,False
2003-04-29 06:20:00,5.4,-8.5,258,True,,,False,False,False,False,False,False,False
2003-04-29 06:30:00,5.2,-8.4,178,True,,,False,False,False,False,False,False,False
2003-04-29 06:40:00,5.5,-8.4,205,True,,,False,False,False,False,False,False,False
2003-04-29 06:50:00,5.2,-8.3,194,True,,,False,False,False,False,False,False,False
2003-04-29 07:00:00,5.8,-8.2,234,True,,,False,False,False,False,False,False,False
2003-04-29 07:10:00,6.3,-8.0,429,True,,,False,False,False,False,False,False,False
2003-04-29 07:20:00,6.4,-7.9,368,True,,,False,False,False,False,False,False,False
2003-04-29 07:30:00,5.8,-7.8,209,True,,,False,False,False,False,False,False,False
2003-04-29 07:40:00,5.8,-7.6,315,True,,,False,False,False,False,False,False,False
2003-04-29 07:50:00,6.3,-7.6,321,True,,,False,False,False,False,False,False,False
2003-04-29 08:00:00,7.0,-7.5,505,True,,,False,False,False,False,False,False,False
2003-04-29 08:10:00,7.6,-7.6,576,True,,,False,False,False,False,False,False,False
2003-04-29 08:20:00,7.7,-7.6,635,True,,,False,False,False,False,False,False,False
2003-04-29 08:30:00,7.1,-7.4,523,True,,,False,False,False,False,False,False,False
2003-04-29 08:40:00,7.3,-7.4,535,True,,,False,False,False,False,False,False,False
2003-04-29 08:50:00,7.5,-7.3,555,True,,,False,False,False,False,False,False,False
2003-04-29 09:00:00,7.6,-7.2,638,True,,,False,False,False,False,False,False,False
2003-04-29 09:10:00,7.8,-7.2,500,True,,,False,False,False,False,False,False,False
2003-04-29 09:20:00,8.0,-7.1,637,True,,,False,False,False,False,False,False,False
2003-04-29 09:30:00,7.0,-7.0,510,True,,,False,False,False,False,False,False,False
2003-04-29 09:40:00,7.3,-6.9,451,True,,,False,False,False,False,False,False,False
2003-04-29 09:50:00,7.1,-6.8,632,True,,,False,False,False,False,False,False,False
2003-04-29 10:00:00,7.4,-6.7,662,True,,,False,False,False,False,False,False,False
2003-04-29 10:10:00,8.3,-6.8,772,True,,,False,False,False,False,False,False,False
2003-04-29 10:20:00,8.3,-6.9,702,True,,,False,False,False,False,False,False,False
2003-04-29 10:30:00,8.6,-7.0,757,True,,,False,False,False,False,False,False,False
2003-04-29 10:40:00,8.2,-7.0,823,True,,,False,False,False,False,False,False,False
2003-04-29 10:50:00,7.7,-6.8,560,True,,,False,False,False,False,False,False,False
2003-04-29 11:00:00,8.5,-6.9,876,True,,,False,False,False,False,False,False,False
2003-04-29 11:10:00,8.3,-6.8,786,True,,,False,False,False,False,False,False,False
2003-04-29 11:20:00,7.5,-6.6,665,True,,,False,False,False,False,False,False,False
2003-04-29 11:30:00,8.3,-6.7,847,True,,,False,False,False,False,False,False,False
2003-04-29 11:40:00,8.0,-6.8,599,True,,,False,False,False,False,False,False,False
2003-04-29 11:50:00,7.0,-6.6,459,True,,,False,False,False,False,False,False,False
2003-04-29 12:00:00,7.7,-6.6,565,True,,,False,False,False,False,False,False,False
2003-04-29 12:10:00,7.4,-6.6,428,True,,,False,False,False,False,False,False,False
2003-04-29 12:20:00,7.5,-6.5,398,True,,,False,False,False,False,False,False,False
2003-04-29 12:30:00,7.0,-6.4,252,True,,,False,False,False,False,False,False,False
2003-04-29 12:40:00,6.7,-6.3,385,True,,,False,False,False,False,False,False,False
2003-04-29 12:50:00,6.5,-5.8,430,True,,,False,False,False,False,False,False,False
2003-04-29 13:00:00,7.2,-6.0,591,True,,,False,False,False,False,False,False,False
2003-04-29 13:10:00,6.2,-5.7,336,True,,,False,False,False,False,False,False,False
2003-04-29 13:20:00,6.7,-5.7,567,True,,,False,False,False,False,False,False,False
2003-04-29 13:30:00,6.7,-5.5,370,True,,,False,False,False,False,False,False,False
2003-04-29 13:40:00,7.0,-5.6,438,True,,,False,False,False,False,False,False,False
2003-04-29 13:50:00,7.0,-5.4,482,True,,,False,False,False,False,False,False,False
2003-04-29 14:00:00,6.8,-5.3,574,True,,,False,False,False,False,False,False,False
2003-04-29 14:10:00,6.6,-5.4,334,True,,,False,False,False,False,False,False,False
2003-04-29 14:20:00,6.4,-5.1,388,True,,,False,False,False,False,False,False,False
2003-04-29 14:30:00,6.6,-5.1,366,True,,,False,False,False,False,False,False,False
2003-04-29 14:40:00,6.2,-5.4,329,True,,,False,False,False,False,False,False,False
2003-04-29 14:50:00,7.3,-5.4,538,True,,,False,False,False,False,False,False,False
2003-04-29 15:00:00,6.4,-5.1,464,True,,,False,False,False,False,False,False,False
2003-04-29 15:10:00,6.5,-5.0,365,True,,,False,False,False,False,False,False,False
2003-04-29 15:20:00,6.6,-5.3,318,True,,,False,False,False,False,False,False,False
2003-04-29 15:30:00,7.0,-5.3,479,True,,,False,False,False,False,False,False,False
2003-04-29 15:40:00,7.2,-5.1,405,True,,,False,False,False,False,False,False,False
2003-04-29 15:50:00,6.9,-5.1,486,True,,,False,False,False,False,False,False,False
2003-04-29 16:00:00,6.5,-5.0,317,True,,,False,False,False,False,False,False,False
2003-04-29 16:10:00,6.6,-5.1,488,True,,,False,False,False,False,False,False,False
2003-04-29 16:20:00,6.6,-4.9,256,True,,,False,False,False,False,False,False,False
2003-04-29 16:30:00,7.1,-4.2,577,True,,,False,False,False,False,False,False,False
2003-04-29 16:40:00,8.5,-4.2,846,True,,,False,False,False,False,False,False,False
2003-04-29 16:50:00,6.8,-4.5,508,True,,,False,False,False,False,False,False,False
2003-04-29 17:00:00,6.8,-4.4,632,True,,,False,False,False,False,False,False,False
2003-04-29 17:10:00,6.8,-4.5,566,True,,,False,False,False,False,False,False,False
2003-04-29 17:20:00,6.7,-4.5,407,True,,,False,False,False,False,False,False,False
2003-04-29 17:30:00,8.1,-4.5,714,True,,,False,False,False,False,False,False,False
2003-04-29 17:40:00,7.4,-4.8,601,True,,,False,False,False,False,False,False,False
2003-04-29 17:50:00,6.0,-4.6,197,True,,,False,False,False,False,False,False,False
2003-04-29 18:00:00,6.0,-4.6,378,True,,,False,False,False,False,False,False,False
2003-04-29 18:10:00,6.4,-4.7,388,True,,,False,False,False,False,False,False,False
2003-04-29 18:20:00,5.7,-4.9,195,True,,,False,False,False,False,False,False,False
2003-04-29 18:30:00,5.7,-4.7,241,True,,,False,False,False,False,False,False,False
2003-04-29 18:40:00,6.2,-4.6,403,True,,,False,False,False,False,False,False,False
2003-04-29 18:50:00,6.4,-4.6,418,True,,,False,False,False,False,False,False,False
2003-04-29 19:00:00,6.4,-4.7,377,True,,,False,False,False,False,False,False,False
2003-04-29 19:10:00,6.1,-4.9,243,True,,,False,False,False,False,False,False,False
2003-04-29 19:20:00,6.4,-5.1,344,True,,,False,False,False,False,False,False,False
2003-04-29 19:30:00,5.2,-5.1,180,True,,,False,False,False,False,False,False,False
2003-04-29 19:40:00,5.2,-5.0,171,True,,,False,False,False,False,False,False,False
2003-04-29 19:50:00,5.3,-5.0,158,True,,,False,False,False,False,False,False,False
2003-04-29 20:00:00,5.7,-5.0,326,True,,,False,False,False,False,False,False,False
2003-04-29 20:10:00,4.4,-5.0,100,True,,,False,False,False,False,False,False,False
2003-04-29 20:20:00,4.1,-5.1,76,True,,,False,False,False,False,False,False,False
2003-04-29 20:30:00,3.7,-5.2,33,True,,,False,False,False,False,False,False,False
2003-04-29 20:40:00,3.9,-5.3,44,True,,,False,False,False,False,False,False,False
2003-04-29 20:50:00,3.9,-5.4,86,True,,,False,False,False,False,False,False,False
2003-04-29 21:00:00,4.1,-5.4,55,True,,,False,False,False,False,False,False,False
2003-04-29 21:10:00,4.1,-5.5,56,True,,,False,False,False,False,False,False,False
2003-04-29 21:20:00,4.3,-5.6,65,True,,,False,False,False,False,False,False,False
2003-04-29 21:30:00,4.7,-5.7,108,True,,,False,False,False,False,False,False,False
2003-04-29 21:40:00,4.8,-5.7,135,True,,,False,False,False,False,False,False,False
2003-04-29 21:50:00,5.1,-5.8,204,True,,,False,False,False,False,False,False,False
2003-04-29 22:00:00,5.2,-5.9,177,True,,,False,False,False,False,False,False,False
2003-04-29 22:10:00,4.9,-6.0,134,True,,,False,False,False,False,False,False,False
2003-04-29 22:20:00,4.8,-6.0,152,True,,,False,False,False,False,False,False,False
2003-04-29 22:30:00,4.9,-6.1,113,True,,,False,False,False,False,False,False,False
2003-04-29 22:40:00,4.9,-6.1,115,True,,,False,False,False,False,False,False,False
2003-04-29 22:50:00,5.3,-6.2,155,True,,,False,False,False,False,False,False,False
2003-04-29 23:00:00,5.4,-6.4,210,True,,,False,False,False,False,False,False,False
2003-04-29 23:10:00,5.2,-6.3,209,True,,,False,False,False,False,False,False,False
2003-04-29 23:20:00,4.9,-6.3,144,True,,,False,False,False,False,False,False,False
2003-04-29 23:30:00,4.8,-6.3,160,True,,,False,False,False,False,False,False,False
2003-04-29 23:40:00,4.8,-6.4,98,True,,,False,False,False,False,False,False,False
2003-04-29 23:50:00,4.7,-6.3,154,True,,,False,False,False,False,False,False,False
2003-04-30 00:00:00,4.5,-6.5,114,True,,,False,False,False,False,False,False,False
2003-04-30 00:10:00,4.4,-6.5,76,True,,,False,False,False,False,False,False,False
2003-04-30 00:20:00,4.6,-6.4,121,True,,,False,False,False,False,False,False,False
2003-04-30 00:30:00,4.5,-6.6,128,True,,,False,False,False,False,False,False,False
2003-04-30 00:40:00,4.5,-6.7,61,True,,,False,False,False,False,False,False,False
2003-04-30 00:50:00,4.8,-6.7,100,True,,,False,False,False,False,False,False,False
2003-04-30 01:00:00,4.5,-6.6,95,True,,,False,False,False,False,False,False,False
2003-04-30 01:10:00,4.4,-6.6,113,True,,,False,False,False,False,False,False,False
2003-04-30 01:20:00,4.4,-6.6,94,True,,,False,False,False,False,False,False,False
2003-04-30 01:30:00,4.2,-6.6,114,True,,,False,False,False,False,False,False,False
2003-04-30 01:40:00,4.2,-6.5,71,True,,,False,False,False,False,False,False,False
2003-04-30 01:50:00,3.7,-6.6,32,True,,,False,False,False,False,False,False,False
2003-04-30 02:00:00,3.4,-6.6,26,True,,,False,False,False,False,False,False,False
2003-04-30 02:10:00,3.5,-6.7,33,True,,,False,False,False,False,False,False,False
2003-04-30 02:20:00,3.8,-6.6,41,True,,,False,False,False,False,False,False,False
2003-04-30 02:30:00,3.4,-6.5,22,True,,,False,False,False,False,False,False,False
2003-04-30 02:40:00,3.4,-6.6,23,True,,,False,False,False,False,False,False,False
2003-04-30 02:50:00,3.0,-6.7,0,True,,,False,False,False,False,False,False,False
2003-04-30 03:00:00,3.1,-6.7,6,True,,,False,False,False,False,False,False,False
2003-04-30 03:10:00,3.1,-6.8,7,True,,,False,False,False,False,False,False,False
2003-04-30 03:20:00,2.8,-6.9,0,True,,,False,False,False,False,False,False,False
2003-04-30 03:30:00,3.0,-6.9,0,True,,,False,False,False,False,False,False,False
2003-04-30 03:40:00,3.2,-7.0,12,True,,,False,False,False,False,False,False,False
2003-04-30 03:50:00,2.9,-7.0,0,True,,,False,False,False,False,False,False,False
2003-04-30 04:00:00,2.9,-6.9,0,True,,,False,False,False,False,False,False,False
2003-04-30 04:10:00,3.1,-6.8,5,True,,,False,False,False,False,False,False,False
2003-04-30 04:20:00,3.3,-6.7,14,True,,,False,False,False,False,False,False,False
2003-04-30 04:30:00,3.4,-6.8,26,True,,,False,False,False,False,False,False,False
2003-04-30 04:40:00,3.1,-7.0,6,True,,,False,False,False,False,False,False,False
2003-04-30 04:50:00,3.2,-7.0,14,True,,,False,False,False,False,False,False,False
2003-04-30 05:00:00,3.7,-6.9,45,True,,,False,False,False,False,False,False,False
2003-04-30 05:10:00,3.8,-6.8,34,True,,,False,False,False,False,False,False,False
2003-04-30 05:20:00,3.7,-6.8,54,True,,,False,False,False,False,False,False,False
2003-04-30 05:30:00,3.4,-6.8,25,True,,,False,False,False,False,False,False,False
2003-04-30 05:40:00,3.0,-6.6,0,True,,,False,False,False,False,False,False,False
2003-04-30 05:50:00,2.5,-6.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:00:00,2.2,-5.7,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:10:00,1.9,-5.7,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:20:00,1.2,-5.6,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:30:00,1.4,-6.1,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:40:00,1.1,-6.1,0,True,,,False,False,False,False,False,False,False
2003-04-30 06:50:00,1.4,-6.1,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:00:00,2.0,-6.3,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:10:00,1.5,-6.3,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:20:00,2.1,-6.4,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:30:00,1.4,-6.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:40:00,1.8,-6.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 07:50:00,1.7,-6.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:00:00,1.6,-6.0,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:10:00,2.0,-5.9,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:20:00,2.1,-5.8,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:30:00,2.4,-5.8,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:40:00,2.8,-5.7,0,True,,,False,False,False,False,False,False,False
2003-04-30 08:50:00,2.7,-5.6,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:00:00,2.0,-5.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:10:00,1.9,-5.2,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:20:00,2.5,-5.1,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:30:00,2.3,-5.0,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:40:00,2.9,-5.1,0,True,,,False,False,False,False,False,False,False
2003-04-30 09:50:00,2.9,-5.0,0,True,,,False,False,False,False,False,False,False
2003-04-30 10:00:00,2.4,-4.8,0,True,,,False,False,False,False,False,False,False
2003-04-30 10:10:00,2.2,-4.4,0,True,,,False,False,False,False,False,False,False
2003-04-30 10:20:00,3.3,-4.6,11,True,,,False,False,False,False,False,False,False
2003-04-30 10:30:00,2.5,-4.5,0,True,,,False,False,False,False,False,False,False
2003-04-30 10:40:00,3.2,-4.5,10,True,,,False,False,False,False,False,False,False
2003-04-30 10:50:00,2.6,-4.3,0,True,,,False,False,False,False,False,False,False
2003-04-30 11:00:00,3.9,-4.3,54,True,,,False,False,False,False,False,False,False
2003-04-30 11:10:00,3.0,-4.0,0,True,,,False,False,False,False,False,False,False
2003-04-30 11:20:00,3.8,-4.2,48,True,,,False,False,False,False,False,False,False
2003-04-30 11:30:00,3.8,-4.1,60,True,,,False,False,False,False,False,False,False
2003-04-30 11:40:00,3.8,-4.0,45,True,,,False,False,False,False,False,False,False
2003-04-30 11:50:00,3.9,-4.0,55,True,,,False,False,False,False,False,False,False
2003-04-30 12:00:00,4.0,-3.8,60,True,,,False,False,False,False,False,False,False
2003-04-30 12:10:00,4.1,-3.7,65,True,,,False,False,False,False,False,False,False
2003-04-30 12:20:00,4.8,-3.9,116,True,,,False,False,False,False,False,False,False
2003-04-30 12:30:00,4.3,-3.7,100,True,,,False,False,False,False,False,False,False
2003-04-30 12:40:00,4.2,-3.6,88,True,,,False,False,False,False,False,False,False
2003-04-30 12:50:00,4.4,-3.6,75,True,,,False,False,False,False,False,False,False
2003-04-30 13:00:00,4.7,-3.5,137,True,,,False,False,False,False,False,False,False
2003-04-30 13:10:00,4.8,-3.5,108,True,,,False,False,False,False,False,False,False
2003-04-30 13:20:00,4.9,-3.4,135,True,,,False,False,False,False,False,False,False
2003-04-30 13:30:00,4.9,-3.5,173,True,,,False,False,False,False,False,False,False
2003-04-30 13:40:00,4.9,-3.4,79,True,,,False,False,False,False,False,False,False
2003-04-30 13:50:00,5.1,-3.3,191,True,,,False,False,False,False,False,False,False
2003-04-30 14:00:00,4.9,-3.3,113,True,,,False,False,False,False,False,False,False
2003-04-30 14:10:00,5.1,-3.0,104,True,,,False,False,False,False,False,False,False
2003-04-30 14:20:00,4.6,-3.2,140,True,,,False,False,False,False,False,False,False
2003-04-30 14:30:00,5.0,-3.2,160,True,,,False,False,False,False,False,False,False
2003-04-30 14:40:00,4.3,-3.1,69,True,,,False,False,False,False,False,False,False
2003-04-30 14:50:00,3.9,-2.8,42,True,,,False,False,False,False,False,False,False
2003-04-30 15:00:00,4.8,-2.8,148,True,,,False,False,False,False,False,False,False
2003-04-30 15:10:00,3.8,-2.8,61,True,,,False,False,False,False,False,False,False
2003-04-30 15:20:00,4.7,-2.9,128,True,,,False,False,False,False,False,False,False
2003-04-30 15:30:00,4.4,-2.9,122,True,,,False,False,False,False,False,False,False
2003-04-30 15:40:00,4.3,-2.9,95,True,,,False,False,False,False,False,False,False
2003-04-30 15:50:00,5.0,-2.9,143,True,,,False,False,False,False,False,False,False
2003-04-30 16:00:00,4.9,-2.8,165,True,,,False,False,False,False,False,False,False
2003-04-30 16:10:00,5.3,-2.8,215,True,,,False,False,False,False,False,False,False
2003-04-30 16:20:00,5.0,-2.8,154,True,,,False,False,False,False,False,False,False
2003-04-30 16:30:00,5.0,-2.7,131,True,,,False,False,False,False,False,False,False
2003-04-30 16:40:00,4.9,-2.7,170,True,,,False,False,False,False,False,False,False
2003-04-30 16:50:00,5.7,-2.7,253,True,,,False,False,False,False,False,False,False
2003-04-30 17:00:00,5.6,-2.7,206,True,,,False,False,False,False,False,False,False
2003-04-30 17:10:00,5.5,-2.8,179,True,,,False,False,False,False,False,False,False
2003-04-30 17:20:00,4.8,-2.7,127,True,,,False,False,False,False,False,False,False
2003-04-30 17:30:00,5.3,-2.8,207,True,,,False,False,False,False,False,False,False
2003-04-30 17:40:00,5.5,-2.8,215,True,,,False,False,False,False,False,False,False
2003-04-30 17:50:00,4.9,-2.7,126,True,,,False,False,False,False,False,False,False
2003-04-30 18:00:00,4.8,-2.8,153,True,,,False,False,False,False,False,False,False
2003-04-30 18:10:00,4.5,-2.7,110,True,,,False,False,False,False,False,False,False
2003-04-30 18:20:00,4.4,-2.7,110,True,,,False,False,False,False,False,False,False
2003-04-30 18:30:00,5.6,-2.8,272,True,,,False,False,False,False,False,False,False
2003-04-30 18:40:00,5.2,-2.8,218,True,,,False,False,False,False,False,False,False
2003-04-30 18:50:00,5.3,-2.9,220,True,,,False,False,False,False,False,False,False
2003-04-30 19:00:00,5.5,-2.9,228,True,,,False,False,False,False,False,False,False
2003-04-30 19:10:00,5.9,-3.0,220,True,,,False,False,False,False,False,False,False
2003-04-30 19:20:00,5.1,-3.0,105,True,,,False,False,False,False,False,False,False
2003-04-30 19:30:00,5.1,-3.1,162,True,,,False,False,False,False,False,False,False
2003-04-30 19:40:00,4.6,-3.2,97,True,,,False,False,False,False,False,False,False
2003-04-30 19:50:00,4.9,-3.2,153,True,,,False,False,False,False,False,False,False
2003-04-30 20:00:00,4.8,-3.3,155,True,,,False,False,False,False,False,False,False
2003-04-30 20:10:00,5.1,-3.3,207,True,,,False,False,False,False,False,False,False
2003-04-30 20:20:00,5.1,-3.4,127,True,,,False,False,False,False,False,False,False
2003-04-30 20:30:00,5.6,-3.4,209,True,,,False,False,False,False,False,False,False
2003-04-30 20:40:00,6.0,-3.4,327,True,,,False,False,False,False,False,False,False
2003-04-30 20:50:00,5.8,-3.5,234,True,,,False,False,False,False,False,False,False
2003-04-30 21:00:00,6.3,-3.5,285,True,,,False,False,False,False,False,False,False
2003-04-30 21:10:00,6.6,-3.6,581,True,,,False,False,False,False,False,False,False
2003-04-30 21:20:00,6.8,-3.6,366,True,,,False,False,False,False,False,False,False
2003-04-30 21:30:00,6.5,-3.6,403,True,,,False,False,False,False,False,False,False
2003-04-30 21:40:00,6.7,-3.7,476,True,,,False,False,False,False,False,False,False
2003-04-30 21:50:00,6.5,-3.7,321,True,,,False,False,False,False,False,False,False
2003-04-30 22:00:00,6.4,-3.7,468,True,,,False,False,False,False,False,False,False
2003-04-30 22:10:00,6.5,-3.7,335,True,,,False,False,False,False,False,False,False
2003-04-30 22:20:00,6.2,-3.8,364,True,,,False,False,False,False,False,False,False
2003-04-30 22:30:00,5.9,-3.9,263,True,,,False,False,False,False,False,False,False
2003-04-30 22:40:00,5.6,-4.0,212,True,,,False,False,False,False,False,False,False
2003-04-30 22:50:00,5.8,-3.9,312,True,,,False,False,False,False,False,False,False
2003-04-30 23:00:00,5.6,-3.9,264,True,,,False,False,False,False,False,False,False
2003-04-30 23:10:00,5.8,-3.9,273,True,,,False,False,False,False,False,False,False
2003-04-30 23:20:00,5.6,-3.8,282,True,,,False,False,False,False,False,False,False
2003-04-30 23:30:00,5.2,-3.9,213,True,,,False,False,False,False,False,False,False
2003-04-30 23:40:00,5.3,-3.8,164,True,,,False,False,False,False,False,False,False
2003-04-30 23:50:00,5.2,-3.8,188,True,,,False,False,False,False,False,False,False
2003-05-01 00:00:00,4.5,-4.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 00:10:00,4.5,-4.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 00:20:00,4.6,-4.3,0,False,,,False,False,False,False,False,False,False
2003-05-01 00:30:00,3.9,-4.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 00:40:00,3.3,-4.9,0,False,,,False,False,False,False,False,False,False
2003-05-01 00:50:00,3.4,-5.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:00:00,3.5,-5.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:10:00,4.2,-4.9,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:20:00,3.8,-5.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:30:00,3.8,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:40:00,4.0,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 01:50:00,4.0,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:00:00,4.3,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:10:00,4.4,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:20:00,4.4,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:30:00,4.6,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:40:00,4.8,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 02:50:00,4.5,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:00:00,4.3,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:10:00,4.5,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:20:00,4.9,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:30:00,5.1,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:40:00,5.4,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 03:50:00,5.6,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:00:00,5.6,-5.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:10:00,5.8,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:20:00,6.2,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:30:00,5.8,-5.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:40:00,6.4,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 04:50:00,6.4,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:00:00,6.3,-5.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:10:00,6.5,-5.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:20:00,6.3,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:30:00,6.2,-5.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:40:00,6.0,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 05:50:00,6.0,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:00:00,5.9,-5.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:10:00,5.5,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:20:00,5.2,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:30:00,5.2,-5.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:40:00,4.6,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 06:50:00,4.8,-5.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:00:00,5.0,-5.3,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:10:00,4.3,-5.2,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:20:00,4.4,-5.2,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:30:00,4.3,-5.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:40:00,4.2,-5.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 07:50:00,4.3,-5.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:00:00,4.3,-4.9,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:10:00,4.5,-4.8,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:20:00,3.8,-4.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:30:00,4.1,-4.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:40:00,3.7,-4.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 08:50:00,3.7,-4.5,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:00:00,3.2,-4.4,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:10:00,3.0,-4.3,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:20:00,2.6,-4.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:30:00,2.6,-4.1,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:40:00,2.4,-4.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 09:50:00,2.4,-4.0,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:00:00,2.6,-3.8,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:10:00,2.6,-3.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:20:00,2.2,-3.6,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:30:00,1.8,-3.7,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:40:00,1.8,-3.8,0,False,,,False,False,False,False,False,False,False
2003-05-01 10:50:00,1.8,-3.7,0,False,,,False,False,False,False,False,False,False
